parent_asin,brand,price,avg_rating,review_count,price_range,expected_rating,rating_residual,review_bucket
B075RKHZ6T,MOFAJANG,7.48,3.5,291,5-10,4.168774698328292,-0.6687746983282921,"(100, 500]"
B07CZSFHZM,THE ORDINARY,30.85,4.5,707,20-50,4.175553517432666,0.32444648256733366,"(500, 10000]"
B01N384YIP,Dial,21.99,4.7,96,20-50,4.172983541512052,0.5270164584879478,"(50, 100]"
B01G09YUSC,FARMSTAY,21.99,4.6,4,20-50,4.172983541512052,0.4270164584879472,"(0, 5]"
B001MP47WE,SuperNail,6.47,4.2,786,5-10,4.168481732675942,0.03151826732405816,"(500, 10000]"
B073G2116F,Dare to Wear,7.5,4.3,3,5-10,4.168780499628339,0.1312195003716612,"(0, 5]"
B0BN12F234,B.O.B BARS OVER BOTTLES,19.99,4.3,790,10-20,4.172403411507399,0.12759658849260092,"(500, 10000]"
B00THID5AI,Consort,65.46,4.3,7,50-100,4.185592667163194,0.11440733283680604,"(5, 10]"
B01G9SEDAE,Victoria's Secret,49.99,5.0,2,20-50,4.1811053615772,0.8188946384228002,"(0, 5]"
B07BW9CGXX,June Bloomy,7.64,4.4,1692,5-10,4.168821108728664,0.23117889127133662,"(500, 10000]"
B0862BZYQP,Artist Unknown,10.99,4.2,8,10-20,4.169792826486458,0.030207173513542074,"(5, 10]"
B07S141T2R,Maybelline New York,8.0,4.3,27308,5-10,4.168925532129501,0.1310744678704987,
B08XZQVK57,Estee Lauder,15.92,5.0,1,10-20,4.171222846947929,0.8287771530520711,"(0, 5]"
B00XLT4QPW,Bargz,17.75,3.7,44,10-20,4.1717536659021865,-0.47175366590218637,"(20, 50]"
B0B3RMRLR4,BRAWNA,16.95,4.5,476,10-20,4.1715216139003255,0.3284783860996745,"(100, 500]"
B08ZMXHPRL,UPSTORE,7.47,4.1,198,5-10,4.168771797678269,-0.06877179767826913,"(100, 500]"
B07JQ1MKRG,M.A.C,49.0,3.2,2,20-50,4.180818197224896,-0.9808181972248962,"(0, 5]"
B0751C2KYF,Youkwer,13.89,3.9,16,10-20,4.1706340149932055,-0.2706340149932056,"(10, 20]"
B00Y71DURS,SEPHORA,8.58,4.0,4,5-10,4.169093769830851,-0.16909376983085078,"(0, 5]"
B0BN14T4WQ,ANOGOL,23.98,4.2,47,20-50,4.173560770866683,0.026439229133317532,"(20, 50]"
B00GMB6HDU,Forever Living Products,25.15,4.3,248,20-50,4.173900146919404,0.12609985308059546,"(100, 500]"
B087QMMV8M,Fikes,39.88,4.5,17,20-50,4.178172804403677,0.321827195596323,"(10, 20]"
B01LXB2XBJ,Hermitshell,14.99,5.0,1,10-20,4.170953086495765,0.8290469135042349,"(0, 5]"
B01G5ZLIO0,Waterpik,149.99,4.3,124,100-200,4.21011186180987,0.08988813819012975,"(100, 500]"
B009EAFH32,Aveda,24.0,4.2,108,20-50,4.173566572166728,0.02643342783327185,"(100, 500]"
B00OQ2JNIS,sourcing map,7.99,4.0,120,5-10,4.168922631479479,-0.16892263147947872,"(100, 500]"
B01BS54ZQK,Clubman,29.68,4.8,18,20-50,4.175214141379945,0.6247858586200552,"(10, 20]"
B09DP71VK3,Michel Design Works,18.99,4.7,19,10-20,4.172113346505072,0.527886653494928,"(10, 20]"
B07S2HKRVM,FENECHE,68.95,3.9,16,50-100,4.186604994021314,-0.28660499402131423,"(10, 20]"
B09BF816JP,Chargances,7.9,3.6,16,5-10,4.168896525629269,-0.5688965256292691,"(10, 20]"
B00NXIQHV2,Beauche,16.8,4.1,62,10-20,4.171478104149976,-0.07147810414997657,"(50, 100]"
B0BLZ2LL8T,DIUEWOW,6.99,4.3,5,5-10,4.168632566477152,0.13136743352284785,"(0, 5]"
B00KV6GJH6,Blinky,9.65,4.2,35,5-10,4.1694041393833405,0.030595860616659643,"(20, 50]"
B0002GFKYI,Studex,8.99,3.9,8,5-10,4.169212696481805,-0.2692126964818047,"(5, 10]"
B081D87QCJ,Azure Cosmetics,7.98,4.3,332,5-10,4.168919730829455,0.13108026917054438,"(100, 500]"
B000NWD020,Yardley,12.45,4.1,19,10-20,4.170216321389855,-0.07021632138985545,"(10, 20]"
B0825RZQ82,Beauty Creations,10.99,5.0,8,10-20,4.169792826486458,0.8302071735135419,"(5, 10]"
B08234GR4T,Sensitive Planet,28.99,4.8,11,20-50,4.175013996528339,0.624986003471661,"(10, 20]"
B00L173G84,Charak,14.99,4.0,26,10-20,4.170953086495765,-0.17095308649576513,"(20, 50]"
B07542ZFCM,ULTNICE,8.99,4.4,4,5-10,4.169212696481805,0.23078730351819576,"(0, 5]"
B008R0597O,Chromatique Professional,99.95,5.0,2,50-100,4.195597009093442,0.8044029909065582,"(0, 5]"
B01MXLAV65,OGX,29.47,5.0,4,20-50,4.175153227729456,0.8248467722705444,"(0, 5]"
B09K7FYW2H,Cunhill,4.29,4.1,134,0-5,4.167849390970869,-0.06784939097086973,"(100, 500]"
B0876GVL7B,China Glaze,5.99,3.7,22,5-10,4.168342501474825,-0.46834250147482503,"(20, 50]"
B09PF8XDQ4,Barefoot Venus,33.99,5.0,7,20-50,4.176464321539973,0.8235356784600274,"(5, 10]"
B07PBLFR6Q,Exclusive Nail Couture,35.0,4.6,53,20-50,4.176757287192323,0.423242712807677,"(50, 100]"
B09P6TC59D,Bath & Body Works,56.71,4.5,15,50-100,4.183054598392835,0.3169454016071649,"(10, 20]"
B00JWSFLNM,Reliamed,15.95,4.0,22,10-20,4.171231548897999,-0.17123154889799874,"(20, 50]"
B08LW5ZM7X,Godrej,45.88,4.5,5,20-50,4.179913194417637,0.32008680558236335,"(0, 5]"
B01FZJ19KA,AJOY,8.1,4.5,227,5-10,4.168954538629734,0.331045461370266,"(100, 500]"
B07YQXH9M6,Siam I am,13.95,4.5,460,10-20,4.170651418893345,0.32934858110665477,"(100, 500]"
B079ZG8SB4,Panier des Sens,36.0,4.0,116,20-50,4.177047352194649,-0.1770473521946494,"(100, 500]"
B0BXXD1FZ4,S SHEMODERN,47.99,4.5,99,20-50,4.180525231572546,0.3194747684274537,"(50, 100]"
B07BT1Q1FD,KOL,9.99,4.1,4,5-10,4.169502761484131,-0.0695027614841317,"(0, 5]"
B07VDMZ1PW,MASTEY PARIS,66.02,4.3,35,50-100,4.185755103564497,0.11424489643550295,"(20, 50]"
B07GRD9XYB,Swanson,14.82,4.4,82,10-20,4.170903775445369,0.22909622455463108,"(50, 100]"
B08DLTJTKF,MeritSoar,11.4,4.0,82,10-20,4.169911753137412,-0.16991175313741191,"(50, 100]"
B003JN6AUO,Betty Dain,6.99,4.6,189,5-10,4.168632566477152,0.4313674335228477,"(100, 500]"
B086H4C8QB,BioSilk,26.9,5.0,3,20-50,4.174407760673477,0.8255922393265234,"(0, 5]"
B01FIL493Y,GOODY,11.99,4.3,2,10-20,4.170082891488785,0.12991710851121496,"(0, 5]"
B00DF7M8KA,Hair Flowers,9.99,1.0,2,5-10,4.169502761484131,-3.1695027614841313,"(0, 5]"
B005ODQQTW,Brush Strokes,16.95,4.4,8,10-20,4.1715216139003255,0.22847838609967486,"(5, 10]"
B07YM54GLC,DEMÚRE,25.45,4.1,209,20-50,4.173987166420102,-0.07398716642010239,"(100, 500]"
B01HHOD5YE,Bath & Body Works,37.75,5.0,5,20-50,4.177554965948721,0.8224450340512792,"(0, 5]"
B0BQJWFWYB,Esha,7.5,3.0,2,5-10,4.168780499628339,-1.1687804996283386,"(0, 5]"
B09FPTW3JT,DUOENSHA,15.99,4.5,28,10-20,4.171243151498092,0.3287568485019081,"(20, 50]"
B004T4XJGK,NICKA K NEW YORK,6.89,2.6,8,5-10,4.168603559976919,-1.568603559976919,"(5, 10]"
B083TQ29WP,Mise En Scene,15.88,4.2,553,10-20,4.171211244347836,0.028788755652164433,"(500, 10000]"
B01BXDI4YG,Tattva's Herbs,29.95,3.1,3,20-50,4.175292458930572,-1.0752924589305723,"(0, 5]"
B088D7BQJM,Daisy DND,11.45,4.4,45,10-20,4.169926256387528,0.23007374361247201,"(20, 50]"
B06XBBZ8F5,HOLIKA HOLIKA,16.9,5.0,3,10-20,4.171507110650209,0.8284928893497909,"(0, 5]"
B07B6TNHTD,Traxxas,9.26,4.7,36,5-10,4.169291014032433,0.5307089859675669,"(20, 50]"
B004TBMUU4,Nicka K,6.99,5.0,1,5-10,4.168632566477152,0.831367433522848,"(0, 5]"
B01E5VY8JS,KISS,4.99,5.0,3,0-5,4.1680524364724985,0.8319475635275015,"(0, 5]"
B07FPVLFGS,Beauty Town,4.99,4.5,118,0-5,4.1680524364724985,0.33194756352750154,"(100, 500]"
B00X65R1E4,Brush Strokes,28.99,4.3,126,20-50,4.175013996528339,0.124986003471661,"(100, 500]"
B09PZVN1CX,Hairro,75.9,3.8,214,50-100,4.188620945787484,-0.3886209457874843,"(100, 500]"
B08855SL72,VINCHIC,14.88,4.5,292,10-20,4.170921179345509,0.329078820654491,"(100, 500]"
B07Y9GC7PF,Metme,9.99,4.5,28,5-10,4.169502761484131,0.33049723851586865,"(20, 50]"
B08YY4LM37,DUDUWIG,19.99,4.7,13,10-20,4.172403411507399,0.5275965884926013,"(10, 20]"
B004TB6HVM,NICKA K NEW YORK,5.99,3.5,2,5-10,4.168342501474825,-0.6683425014748252,"(0, 5]"
B01M5ETLYC,Bath & Body Works,24.3,4.6,37,20-50,4.173653591667427,0.42634640833257276,"(20, 50]"
B074NBZ1TQ,Sunblock Tape Co.,9.95,3.4,81,5-10,4.169491158884038,-0.7694911588840383,"(50, 100]"
B00TOX0ODM,Magic Collection,9.98,4.4,152,5-10,4.169499860834108,0.2305001391658923,"(100, 500]"
B01HUYI2SU,DND,10.5,4.7,17,10-20,4.169650694635318,0.5303493053646822,"(10, 20]"
B07NZ8PWWD,Suave,23.0,4.5,79,20-50,4.1732765071644025,0.32672349283559754,"(50, 100]"
B08ZT264RT,ARBORA,29.95,5.0,1,20-50,4.175292458930572,0.8247075410694276,"(0, 5]"
B01M1RBJO1,Mia,8.99,3.7,2,5-10,4.169212696481805,-0.4692126964818044,"(0, 5]"
B00LJMGM9G,Wigspedia,9.99,4.4,166,5-10,4.169502761484131,0.230497238515869,"(100, 500]"
B005NJUD9G,Multi Oro,12.99,4.7,77,10-20,4.170372956491112,0.5296270435088886,"(50, 100]"
B07QC9811V,Biosme,17.25,3.0,17,10-20,4.171608633401023,-1.1716086334010232,"(10, 20]"
B09BY2RQQS,GK HAIR,15.9,4.4,542,10-20,4.171217045647882,0.22878295435211804,"(500, 10000]"
B075FXYM2M,Clean Pits,15.99,3.4,8,10-20,4.171243151498092,-0.771243151498092,"(5, 10]"
B00T2HFC00,Vine Vera,199.99,4.0,404,100-200,4.224615111926204,-0.2246151119262043,"(100, 500]"
B01K6FY8H4,CLEAR TURN,19.99,4.5,33,10-20,4.172403411507399,0.3275965884926011,"(20, 50]"
B08RCHRV4X,Gelo,23.97,4.4,5,20-50,4.173557870216659,0.226442129783341,"(0, 5]"
B07P1L4319,J2,7.87,4.2,63,5-10,4.168887823679199,0.031112176320800877,"(50, 100]"
B0893F4GGH,JAFRA,33.0,4.3,17,20-50,4.176177157187669,0.12382284281233069,"(10, 20]"
B079788PBL,China Glaze,7.4,3.6,58,5-10,4.168751493128106,-0.5687514931281057,"(50, 100]"
B01849RRZO,Colourpop,8.5,3.6,48,5-10,4.1690705646306645,-0.5690705646306644,"(20, 50]"
B073C8LKT9,NSI,38.95,3.7,7,20-50,4.177903043951513,-0.47790304395151306,"(5, 10]"
B0137I69NI,JMT Beauty,39.0,4.4,23,20-50,4.17791754720163,0.2220824527983707,"(20, 50]"
B018ASU0CQ,Yeegfey,43.5,4.8,17,20-50,4.179222839712099,0.6207771602879006,"(10, 20]"
B00HDRLG6K,Armstrong,32.99,4.0,1,20-50,4.176174256537646,-0.17617425653764585,"(0, 5]"
B01KYS5EVW,Becca Cosmetics,21.99,4.2,4,20-50,4.172983541512052,0.02701645848794776,"(0, 5]"
B07CK78YR6,Que by MilkyWay,14.65,4.5,6,10-20,4.170854464394974,0.3291455356050257,"(5, 10]"
B07ZP7L2G4,Pharmacopia,9.99,4.9,15,5-10,4.169502761484131,0.730497238515869,"(10, 20]"
B01IC94UVK,Apothecary,8.99,5.0,1,5-10,4.169212696481805,0.8307873035181954,"(0, 5]"
B09N2RSPMX,Just Brys,21.99,4.6,8,20-50,4.172983541512052,0.4270164584879472,"(5, 10]"
B00RW2M11K,AVON,11.89,4.9,20,10-20,4.170053884988552,0.7299461150114483,"(10, 20]"
B00LX657IU,Perlier,36.95,4.0,17,20-50,4.17732291394686,-0.17732291394685973,"(10, 20]"
B07X4VLHBD,Counterfeit Blonde,6.95,4.2,1243,5-10,4.168620963877059,0.03137903612294135,"(500, 10000]"
B094FHBW4S,Funlovin,5.99,4.3,60,5-10,4.168342501474825,0.1316574985251746,"(50, 100]"
B071HYBZM4,Tarte,40.89,4.3,35,20-50,4.178465770056027,0.12153422994397278,"(20, 50]"
B01F3OX5KO,Colourpop,14.5,4.3,28,10-20,4.170810954644625,0.1291890453553748,"(20, 50]"
B00YJUNPRC,Marykay,9.98,4.7,12,5-10,4.169499860834108,0.5305001391658921,"(10, 20]"
B0815YHKGG,Barulab,27.9,3.8,4,20-50,4.1746978256758025,-0.3746978256758027,"(0, 5]"
B012MCRSOY,WAHL,6.37,4.8,832,5-10,4.168452726175709,0.6315472738242907,"(500, 10000]"
B017L00K60,Sassi,15.99,5.0,3,10-20,4.171243151498092,0.8287568485019081,"(0, 5]"
B01AXDODAG,Q Perfumes,10.25,2.0,2,10-20,4.169578178384737,-2.1695781783847368,"(0, 5]"
B01CSRSH5M,Nails Inc,19.5,1.9,17,10-20,4.172261279656259,-2.272261279656259,"(10, 20]"
B08KTCH8PL,Inspired CL,25.99,3.9,28,20-50,4.1741438015213586,-0.27414380152135864,"(20, 50]"
B0852ZYWJ4,TMISHION,13.2,3.3,83,10-20,4.170433870141601,-0.8704338701416008,"(50, 100]"
B08MVHTZ84,White Barn Candle,18.9,3.9,4,10-20,4.172087240654863,-0.27208724065486267,"(0, 5]"
B07MGPBDBD,Frederic Malle,135.5,4.3,2,100-200,4.205908819926155,0.09409118007384443,"(0, 5]"
B00BMICR32,TAMANOHADA,12.99,4.0,335,10-20,4.170372956491112,-0.17037295649111162,"(100, 500]"
B0938J5BYV,Tierry Moon,5.99,4.7,90,5-10,4.168342501474825,0.531657498525175,"(50, 100]"
B07PYDRX18,Stadler Form,91.88,2.6,4,50-100,4.193256184524665,-1.5932561845246647,"(0, 5]"
B07QF3J61F,Makeup Revolution,8.99,4.4,41,5-10,4.169212696481805,0.23078730351819576,"(20, 50]"
B00KYM933E,Kleancolor,8.99,3.7,33,5-10,4.169212696481805,-0.4692126964818044,"(20, 50]"
B071V5YX69,RoseSummer,15.0,4.8,3,10-20,4.170955987145788,0.6290440128542114,"(0, 5]"
B077NWTWG3,Entertainment One,24.99,4.4,92,20-50,4.173853736519032,0.22614626348096856,"(50, 100]"
B07GNYY6SK,Alba Botanica Naturals,24.78,4.6,94,20-50,4.173792822868544,0.42620717713145595,"(50, 100]"
B07KSW7X5G,WishCare,26.79,4.2,1417,20-50,4.1743758535232205,0.025624146476779686,"(500, 10000]"
B077D5VWJN,Kiko,17.5,4.2,397,10-20,4.171681149651605,0.028318850348394875,"(100, 500]"
B07VMGV3SK,Kaleidoscope,55.9,4.5,978,50-100,4.182819645740951,0.3171803542590492,"(500, 10000]"
B07HJSP83Y,Henri et Victoria,21.5,4.4,66,20-50,4.172841409660912,0.22715859033908803,"(50, 100]"
B088B9F3TD,Daisy DND,9.99,4.5,62,5-10,4.169502761484131,0.33049723851586865,"(50, 100]"
B01DMZB0BC,Clinique,12.9,3.4,13,10-20,4.170346850640902,-0.7703468506409021,"(10, 20]"
B085VSKGYH,Oottati,7.5,4.1,27,5-10,4.168780499628339,-0.06878049962833899,"(20, 50]"
B09M94KB4T,KERARGANIC,80.0,5.0,1,50-100,4.189810212297024,0.810189787702976,"(0, 5]"
B01JVCJWZ6,Yves Rocher,89.99,2.5,2,50-100,4.192707961670267,-1.6927079616702674,"(0, 5]"
B07GGC31QL,MISSHA,22.86,4.1,18,20-50,4.1732358980640765,-0.07323589806407682,"(10, 20]"
B07M74HQXD,Harry's,32.25,4.5,82,20-50,4.175959608435924,0.3240403915640764,"(50, 100]"
B07CMD7WLT,NYFASHION101,5.99,4.2,171,5-10,4.168342501474825,0.031657498525174965,"(100, 500]"
B00OSZ48D8,WindMax,5.99,3.5,6,5-10,4.168342501474825,-0.6683425014748252,"(5, 10]"
B08M1MDVG7,GGYao,9.99,4.4,25,5-10,4.169502761484131,0.230497238515869,"(20, 50]"
B007TY3IZY,Gelish,19.55,4.3,13,10-20,4.172275782906375,0.12772421709362458,"(10, 20]"
B01IDQSW48,SugarBaby,6.99,4.5,4,5-10,4.168632566477152,0.33136743352284803,"(0, 5]"
B07VCBDSWX,Gelish,16.95,4.6,142,10-20,4.1715216139003255,0.42847838609967415,"(100, 500]"
B09WRRCST5,Givenchy,85.0,4.1,29,50-100,4.191260537308658,-0.09126053730865813,"(20, 50]"
B00WAJ9HB2,CITY COLOR,5.99,3.0,2,5-10,4.168342501474825,-1.1683425014748252,"(0, 5]"
B01A7QQ41K,Walker Tape Co,21.95,4.7,3,20-50,4.172971938911959,0.5270280610880409,"(0, 5]"
B00PR47F4I,Titan Classic,7.99,3.8,22,5-10,4.168922631479479,-0.3689226314794789,"(20, 50]"
B091FG7C73,BSJR,7.6,2.7,9,5-10,4.168809506128571,-1.4688095061285704,"(5, 10]"
B07Y5NWDBD,NYX,24.0,4.1,8,20-50,4.173566572166728,-0.07356657216672868,"(5, 10]"
B09PDHRM5C,KIMUWHI,8.99,5.0,3,5-10,4.169212696481805,0.8307873035181954,"(0, 5]"
B019TAEA2U,Kadi Natural,11.5,4.1,13,10-20,4.169940759637645,-0.06994075963764512,"(10, 20]"
B07Y5G5JYL,Clinique,6.96,4.4,200,5-10,4.168623864527082,0.23137613547291824,"(100, 500]"
B09C1RT865,Zara,51.99,4.0,1,50-100,4.181685491581853,-0.18168549158185332,"(0, 5]"
B09MHXMH8X,Ulta Beauty,41.0,4.6,29,20-50,4.178497677206282,0.42150232279371735,"(20, 50]"
B00K6COUXU,VAGA,3.99,3.3,24,0-5,4.167762371470172,-0.8677623714701719,"(20, 50]"
B0C619KBLQ,Duke Cannon Supply Co.,6.0,3.9,12,5-10,4.1683454021248485,-0.2683454021248486,"(10, 20]"
B07W4N3M55,Salerm,34.0,4.3,15,20-50,4.176467222189996,0.12353277781000394,"(10, 20]"
B0C1T6Y8YM,YOEIOCLR,13.99,3.4,3,10-20,4.170663021493438,-0.7706630214934385,"(0, 5]"
B08FXV6T7Z,AntiAging,16.0,4.2,47,10-20,4.171246052148115,0.02875394785188501,"(20, 50]"
B079P68S67,The Crème Shop,9.95,4.0,26,5-10,4.169491158884038,-0.1694911588840382,"(20, 50]"
B08TTG13XZ,DND DC,13.95,5.0,2,10-20,4.170651418893345,0.8293485811066548,"(0, 5]"
B01M6693AI,Outre,49.99,3.6,2,20-50,4.1811053615772,-0.5811053615771997,"(0, 5]"
B091MVZW95,Genérico,27.99,2.4,13,20-50,4.174723931526012,-1.7747239315260122,"(10, 20]"
B08D3B9CJ2,ORGUJA,22.99,4.3,83,20-50,4.173273606514379,0.12672639348562065,"(50, 100]"
B01AUNEODA,Garnier,29.99,4.1,35,20-50,4.175304061530666,-0.07530406153066593,"(20, 50]"
B089T6PMP6,SpaScriptions,5.0,3.8,8,0-5,4.168055337122522,-0.3680553371225219,"(5, 10]"
B0791BH4WR,St. Botanica,23.42,4.5,3,20-50,4.1733983344653796,0.32660166553462044,"(0, 5]"
B0192BWUE6,Sarangsae,18.6,4.1,3,10-20,4.172000221154165,-0.07200022115416527,"(0, 5]"
B01LXYHF2G,MoYo Natural Labs,9.99,4.4,4,5-10,4.169502761484131,0.230497238515869,"(0, 5]"
B07Z362XXK,Nail Polish & Soak Off Gel Essie Nail Polish A457,21.99,4.7,4,20-50,4.172983541512052,0.5270164584879478,"(0, 5]"
B071LN5GF3,SmoovGroom,22.99,3.2,5,20-50,4.173273606514379,-0.973273606514379,"(0, 5]"
B06XX2QD5N,Beauty Creations,2.98,4.3,38,0-5,4.167469405817822,0.13253059418217816,"(20, 50]"
B07HK912DJ,Ximimark,5.97,4.0,3,5-10,4.168336700174779,-0.16833670017477864,"(0, 5]"
B092PQQVHD,BeiSD & Beauty.Wig,18.99,3.0,5,10-20,4.172113346505072,-1.1721133465050722,"(0, 5]"
B01AVEQ3JG,Al Haramain,12.95,2.5,3,10-20,4.1703613538910185,-1.6703613538910185,"(0, 5]"
B07CXFGKZD,RiRe,8.9,4.0,285,5-10,4.169186590631596,-0.1691865906315959,"(100, 500]"
B0B67P9KDF,SUN PATCH PEEL AND STICK SUNBLOCK,18.0,3.8,20,10-20,4.171826182152769,-0.37182618215276886,"(10, 20]"
B08C47JB9R,FC,14.99,2.7,3,10-20,4.170953086495765,-1.470953086495765,"(0, 5]"
B084ZFMG2X,ICONIC LONDON,49.99,5.0,3,20-50,4.1811053615772,0.8188946384228002,"(0, 5]"
B07N12YD7F,Kiss Nail Wrap,12.99,4.0,53,10-20,4.170372956491112,-0.17037295649111162,"(50, 100]"
B0B7ZVHJZL,Maybelline New York,10.99,4.4,22,10-20,4.169792826486458,0.23020717351354225,"(20, 50]"
B07Z29R2P7,Nelly De Vuyst,47.92,5.0,3,20-50,4.180504927022383,0.8194950729776167,"(0, 5]"
B07HKHPJNB,Essence,7.0,3.9,31,5-10,4.168635467127175,-0.26863546712717534,"(20, 50]"
B075MX76WL,Vena Beauty,19.0,2.7,25,10-20,4.172116247155095,-1.4721162471550953,"(20, 50]"
B078DFV6X1,Beard Guyz,9.39,4.0,69,5-10,4.169328722482736,-0.169328722482736,"(50, 100]"
B00ITV1556,Kohinoor,31.39,4.1,29,20-50,4.175710152533923,-0.07571015253392321,"(20, 50]"
B004SBJBNO,SMELLEZE,21.99,4.1,655,20-50,4.172983541512052,-0.07298354151205277,"(500, 10000]"
B00FMUM830,NIVEA,19.74,4.2,940,10-20,4.172330895256817,0.027669104743183404,"(500, 10000]"
B01LXU70OX,Gilchrist & Soames,32.49,4.2,27,20-50,4.1760292240364825,0.02397077596351771,"(20, 50]"
B07DNZYXZ4,OhMyTat,10.99,3.6,11,10-20,4.169792826486458,-0.569792826486458,"(10, 20]"
B07KNCKPLM,NEOPLUS,19.9,3.8,21,10-20,4.172377305657189,-0.3723773056571895,"(20, 50]"
B07FQWJNCN,I.N.C. International Concepts,12.0,5.0,1,10-20,4.170085792138808,0.8299142078611919,"(0, 5]"
B078W2X8PG,ArkiFACE,20.0,4.6,223,10-20,4.172406312157422,0.42759368784257745,"(100, 500]"
B01N4AOL9H,Kelley Baker Brows,23.9,4.5,95,20-50,4.173537565666496,0.32646243433350364,"(50, 100]"
B0BGS9F2FM,LUMINESS,29.0,3.5,123,20-50,4.175016897178362,-0.6750168971783621,"(100, 500]"
B01HGVV78E,REVLON,15.22,4.2,8,10-20,4.171019801446301,0.028980198553699488,"(5, 10]"
B07DMQF75D,Yardley,19.0,4.1,25,10-20,4.172116247155095,-0.07211624715509579,"(20, 50]"
B0BHKV6QNZ,HOSYTIS,9.99,2.6,12,5-10,4.169502761484131,-1.5695027614841313,"(10, 20]"
B07N15C6ZP,Inverse Hair,19.99,3.2,5,10-20,4.172403411507399,-0.9724034115073987,"(0, 5]"
B00CDE7FZO,IBD,11.99,2.0,1,10-20,4.170082891488785,-2.170082891488785,"(0, 5]"
B00LKL4FP4,Surborder Shop,6.18,2.5,10,5-10,4.168397613825267,-1.6683976138252667,"(5, 10]"
B088BKKQNR,Daisy DND,9.97,5.0,7,5-10,4.169496960184085,0.8305030398159152,"(5, 10]"
B0104DLRR2,Wowlife,8.99,4.1,239,5-10,4.169212696481805,-0.06921269648180495,"(100, 500]"
B0B6C3VFBF,Geiserailie,18.99,4.7,230,10-20,4.172113346505072,0.527886653494928,"(100, 500]"
B009WO4S12,Jon Renau,129.0,3.0,1,100-200,4.204023397411032,-1.2040233974110324,"(0, 5]"
B07CBZH93P,Kenzo,81.33,4.5,34,50-100,4.190195998750118,0.3098040012498817,"(20, 50]"
B071997YYL,Grandma's Soap,19.99,4.2,37,10-20,4.172403411507399,0.02759658849260127,"(20, 50]"
B06XKKR6Y4,AVON,40.0,4.0,10,20-50,4.1782076122039555,-0.17820761220395553,"(5, 10]"
B00BVGGCAO,Kleancolor,1.99,4.4,5,0-5,4.167182241465518,0.23281775853448217,"(0, 5]"
B002EV3JBU,Ben Nye,31.73,4.7,158,20-50,4.175808774634715,0.5241912253652856,"(100, 500]"
B00SLJ87CA,MOST,13.82,4.4,14,10-20,4.1706137104430425,0.22938628955695783,"(10, 20]"
B07X7PMP4K,natura,17.9,4.6,105,10-20,4.171797175652536,0.4282028243474638,"(100, 500]"
B08SSXQSVX,Silver Miracles,14.99,4.3,46,10-20,4.170953086495765,0.1290469135042347,"(20, 50]"
B06Y2Z72BD,Kate,23.71,4.1,234,20-50,4.173482453316054,-0.0734824533160543,"(100, 500]"
B08QWK8TDF,BATH ACCESSORIES,13.28,4.2,21,10-20,4.170457075341787,0.029542924658213288,"(20, 50]"
B00T871FEG,1889 Perfume,19.0,3.7,5,10-20,4.172116247155095,-0.47211624715509526,"(0, 5]"
B00I5RATY2,Mehron,13.95,3.0,1,10-20,4.170651418893345,-1.1706514188933452,"(0, 5]"
B00S8STF3E,Phonak,143.0,4.2,55,100-200,4.208084307443606,-0.008084307443605887,"(50, 100]"
B004CNMAYU,Debra Lynn,9.99,5.0,3,5-10,4.169502761484131,0.8304972385158687,"(0, 5]"
B00355HFQE,Primal Elements,6.95,4.5,29,5-10,4.168620963877059,0.3313790361229412,"(20, 50]"
B01BFNNEOE,Kryolan,22.0,2.9,3,20-50,4.172986442162076,-1.2729864421620758,"(0, 5]"
B07ZJTB6XB,BVLGARI,109.99,4.4,56,100-200,4.198509261716802,0.20149073828319874,"(50, 100]"
B07KKNSH92,Herbal Essences,37.15,4.5,44,20-50,4.1773809269473245,0.32261907305267545,"(20, 50]"
B076CWNJHD,ShiKai,22.5,3.6,3,20-50,4.173131474663239,-0.573131474663239,"(0, 5]"
B088BK685T,Daisy DND,9.98,4.6,5,5-10,4.169499860834108,0.4305001391658916,"(0, 5]"
B0BNWSR278,Dr.'s Remedy,18.99,4.4,3940,10-20,4.172113346505072,0.2278866534949282,"(500, 10000]"
B07ZHP2WJX,Sensationnel,28.98,4.0,782,20-50,4.1750110958783155,-0.17501109587831554,"(500, 10000]"
B014C6ECEM,Sweet Sunnah,7.95,3.0,10,5-10,4.168911028879386,-1.1689110288793856,"(5, 10]"
B07TXM5P3D,BlondMe,29.99,4.4,63,20-50,4.175304061530666,0.22469593846933478,"(50, 100]"
B082ZW9QM2,imPRESS,11.99,4.4,20,10-20,4.170082891488785,0.2299171085112155,"(10, 20]"
B08P545LHF,Christian Dior,176.0,4.5,39,100-200,4.217656452520387,0.28234354747961277,"(20, 50]"
B0195K2AL2,Brocato,1.9500000000000002,4.5,4,0-5,4.167170638865425,0.33282936113457495,"(0, 5]"
B003D8ZF7E,Glover's,8.5,4.5,1265,5-10,4.1690705646306645,0.3309294353693355,"(500, 10000]"
B095FSG75W,Ecoriginals,24.99,4.1,12,20-50,4.173853736519032,-0.07385373651903215,"(10, 20]"
B01MQX75DX,FINGER LOVE,8.89,4.3,30,5-10,4.169183689981573,0.1308163100184272,"(20, 50]"
B00OQJU1KA,DAX,12.49,5.0,3,10-20,4.170227923989948,0.8297720760100518,"(0, 5]"
B08DCP88S7,Color Craze,6.95,4.8,26,5-10,4.168620963877059,0.631379036122941,"(20, 50]"
